group,messages_sampled,messages_estimated,top_lang,top_lang_pct,en_pct,year_min,year_max,n_langs
gmane.comp.db.postgresql.openfts.general,3,150,en,100.0,100.0,2004,2009,1
gmane.comp.kde.debian,3,150,en,100.0,100.0,2004,2004,1
gmane.comp.lang.metal.devel,3,150,en,100.0,100.0,2004,2005,1
gmane.comp.lib.boost.langbinding,3,150,en,66.7,66.7,2009,2010,2
gmane.comp.programming.tools.buildr.devel,3,150,en,100.0,100.0,2016,2016,1
gmane.comp.web.phpopentracker.cvs,3,150,en,100.0,100.0,2003,2003,1
gmane.mail.imap.uw.c-client,3,150,en,100.0,100.0,2006,2018,1
gmane.org.wikimedia.wikidata.technical,3,150,en,100.0,100.0,2014,2014,1
gmane.comp.db.carob.general,3,150,UNKNOWN,66.7,33.3,2006,2007,2
gmane.comp.gis.openstreetmap.region.ht,3,150,en,66.7,66.7,2010,2012,2
gmane.comp.web.html-tidy.devel,3,150,en,100.0,100.0,2002,2003,1
gmane.ietf.nat66,3,150,en,100.0,100.0,2009,2009,1
gmane.linux.altlinux.devel.newbies,3,150,ru,66.7,0.0,2010,2012,2
gmane.linux.debian.devel.announce,3,150,en,100.0,100.0,2006,2010,1
gmane.music.bluegrass.cz,3,150,en,66.7,66.7,2006,2010,2
gmane.comp.emulators.libvirt.cim,3,150,en,100.0,100.0,2012,2014,1
gmane.comp.gnu.libidn.general,3,150,en,100.0,100.0,2008,2013,1
gmane.comp.gnu.screen,3,150,en,100.0,100.0,2002,2003,1
gmane.comp.graphics.inkscape.translator,3,150,en,100.0,100.0,2007,2018,1
gmane.comp.security.oath-toolkit.general,3,150,en,100.0,100.0,2012,2013,1
gmane.comp.version-control.gitx,3,150,en,66.7,66.7,2010,2011,2
gmane.comp.web.quixote.cvs,3,150,en,100.0,100.0,2002,2003,1
gmane.culture.libraries.bak,3,150,de,100.0,0.0,2006,2015,1
gmane.editors.poedit.user,3,150,en,100.0,100.0,2002,2008,1
gmane.linux.drivers.atmel-wlan,3,150,en,66.7,66.7,2003,2003,2
gmane.network.lftp.devel,3,150,en,100.0,100.0,2003,2009,1
gmane.comp.gis.openstreetmap.osmosis.devel,3,150,en,100.0,100.0,2011,2015,1
gmane.comp.java.openjms.devel,3,150,en,100.0,100.0,2003,2005,1
gmane.linux.distributions.crux.devel,3,150,en,100.0,100.0,2006,2008,1
gmane.linux.redhat.fedora.join,3,150,en,100.0,100.0,2012,2014,1
gmane.science.linguistics.wikipedia.technical.ambassadors,3,150,en,100.0,100.0,2014,2016,1
gmane.comp.calendars.gcalsync,3,150,en,100.0,100.0,2007,2007,1
gmane.comp.db.mckoi,3,150,en,100.0,100.0,2004,2005,1
gmane.comp.embedded.jtag.urjtag.devel,3,150,en,100.0,100.0,2010,2017,1
gmane.comp.gis.gvsig.tsc,3,150,es,100.0,0.0,2011,2011,1
gmane.comp.kde.devel.graphics,3,150,en,100.0,100.0,2011,2016,1
gmane.comp.lang.perl.tk,3,150,en,100.0,100.0,2003,2004,1
gmane.editors.bitflux.cvs,3,150,en,100.0,100.0,2002,2006,1
gmane.emacs.erc.general,3,150,en,100.0,100.0,2004,2005,1
gmane.linux.kernel.edac,3,150,en,100.0,100.0,2009,2011,1
gmane.os.freebsd.devel.rc,3,150,en,100.0,100.0,2012,2019,1
gmane.comp.compilers.gpc,3,150,en,100.0,100.0,2003,2004,1
gmane.comp.java.ojts.cvs,3,150,en,100.0,100.0,2004,2004,1
gmane.comp.parsers.peg.general,3,150,en,100.0,100.0,2010,2012,1
gmane.linux.region.israel.ivrix.discuss,3,150,en,100.0,100.0,2002,2006,1
gmane.org.operators.memog,3,150,en,100.0,100.0,2011,2016,1
gmane.text.clearsilver.general,3,150,en,100.0,100.0,2006,2007,1
gmane.comp.db.leveldb,3,150,en,100.0,100.0,2012,2014,1
gmane.comp.kde.devel.kile,3,150,en,100.0,100.0,2007,2009,1
gmane.comp.mathematics.axiom.user,3,150,en,100.0,100.0,2004,2009,1
gmane.comp.monitoring.assimilation,3,150,en,100.0,100.0,2013,2016,1
gmane.linux.umbrello.user,3,150,en,100.0,100.0,2005,2017,1
gmane.org.misc.hcoop.help,3,150,en,100.0,100.0,2009,2019,1
gmane.comp.lang.r.deal,3,150,en,100.0,100.0,2007,2011,1
gmane.comp.lang.ruby.camping.general,3,150,en,100.0,100.0,2007,2011,1
gmane.comp.type-setting.lout,3,150,en,100.0,100.0,2003,2017,1
gmane.comp.version-control.subversion.rapidsvn.user,3,150,en,66.7,66.7,2005,2015,2
gmane.comp.web.zope.silva.devel,3,150,en,100.0,100.0,2005,2011,1
gmane.comp.embedded.eldk,3,150,en,100.0,100.0,2008,2012,1
gmane.comp.gnu.mingw.patches,3,150,en,66.7,66.7,2003,2004,2
gmane.comp.lang.perl.modules.html-template,3,150,en,100.0,100.0,2003,2004,1
gmane.comp.apache.excalibur.devel,3,150,en,100.0,100.0,2004,2005,1
gmane.comp.java.jmagick,3,150,en,100.0,100.0,2005,2008,1
gmane.comp.programming.msvc,3,150,en,100.0,100.0,2005,2005,1
gmane.comp.video.graphicsmagick.apis,3,150,en,100.0,100.0,2003,2003,1
gmane.science.simulation.h5md.user,3,150,en,100.0,100.0,2013,2013,1
gmane.comp.cms.croogo,3,150,en,100.0,100.0,2014,2015,1
gmane.comp.speech.espeak,3,150,en,100.0,100.0,2013,2016,1
gmane.comp.db.libdbi.drivers,2,100,en,100.0,100.0,2006,2008,1
gmane.comp.emulators.xen.bugs,2,100,UNKNOWN,50.0,50.0,2009,2011,2
gmane.comp.file-systems.openafs.freebsd,2,100,en,100.0,100.0,2004,2010,1
gmane.comp.fonts.fontlinge.devel,2,100,de,100.0,0.0,2004,2005,1
gmane.comp.gis.openstreetmap.region.de.franken,2,100,de,100.0,0.0,2010,2011,1
gmane.comp.jakarta.oro.devel,2,100,en,100.0,100.0,2003,2006,1
gmane.comp.java.enhydra.ksoap,2,100,en,100.0,100.0,2002,2003,1
gmane.comp.java.luxor-xul.user,2,100,en,100.0,100.0,2003,2004,1
gmane.comp.java.xsite.cvs,2,100,en,50.0,50.0,2008,2013,2
gmane.comp.krysalis.cvs,2,100,en,50.0,50.0,2004,2004,2
gmane.comp.lang.ada.german,2,100,en,50.0,50.0,2012,2017,2
gmane.comp.lang.fortress.general,2,100,en,100.0,100.0,2008,2009,1
gmane.comp.lang.haskell.llvm,2,100,en,100.0,100.0,2010,2013,1
gmane.comp.lang.neko.general,2,100,en,100.0,100.0,2006,2011,1
gmane.comp.lang.ocaml.godi,2,100,en,100.0,100.0,2008,2012,1
gmane.comp.lib.boost.announce,2,100,en,100.0,100.0,2010,2017,1
gmane.comp.micro-kernel.l4.sel4.devel,2,100,en,100.0,100.0,2016,2017,1
gmane.comp.misc.foicica,2,100,en,100.0,100.0,2016,2016,1
gmane.comp.multimedia.puredata.offtopic,2,100,en,100.0,100.0,2011,2011,1
gmane.comp.php.json,2,100,en,100.0,100.0,2008,2009,1
gmane.comp.php.sabredav,2,100,en,100.0,100.0,2013,2016,1
gmane.comp.python.nltk.devel,2,100,en,100.0,100.0,2005,2008,1
gmane.comp.python.soap,2,100,en,100.0,100.0,2010,2012,1
gmane.comp.security.bastille.general,2,100,en,100.0,100.0,2004,2004,1
gmane.comp.sysutils.isconf.devel,2,100,en,100.0,100.0,2009,2009,1
gmane.comp.tex.bibtex.jurabib.devel,2,100,en,100.0,100.0,2004,2006,1
gmane.comp.version-control.git.magit,2,100,en,100.0,100.0,2010,2012,1
gmane.comp.video.mplayer.user.dvb,2,100,en,100.0,100.0,2002,2006,1
gmane.comp.web.egroupware.portuguese,2,100,en,50.0,50.0,2007,2007,2
gmane.comp.web.wiki.wackowiki.devel.russian,2,100,en,50.0,50.0,2005,2006,2
gmane.games.roguelike.angband.z.cvs,2,100,af,50.0,50.0,2004,2005,2
gmane.ietf.types,2,100,en,100.0,100.0,2004,2006,1
gmane.linux.debian.user.japanese,2,100,en,100.0,100.0,2006,2014,1
gmane.linux.gentoo.documentation.russian,2,100,ru,50.0,0.0,2005,2006,2
gmane.linux.lfs.hardened,2,100,en,100.0,100.0,2007,2008,1
gmane.linux.redhat.fedora.legal,2,100,en,100.0,100.0,2011,2013,1
gmane.lisp.lib.postmodern.devel,2,100,en,100.0,100.0,2008,2011,1
gmane.lisp.mcclim.cvs,2,100,en,100.0,100.0,2007,2008,1
gmane.network.dhcp.isc.kea.devel,2,100,en,100.0,100.0,2015,2017,1
gmane.network.libgadu.scm,2,100,en,100.0,100.0,2009,2009,1
gmane.network.ripe.services,2,100,en,100.0,100.0,2018,2019,1
gmane.network.tux,2,100,en,100.0,100.0,2002,2002,1
gmane.org.misc.hcoop.cvs,2,100,en,50.0,50.0,2007,2009,2
gmane.org.netlabs.fm2.devel,2,100,en,100.0,100.0,2010,2014,1
gmane.org.region.austria.funkfeuer.wels,2,100,de,50.0,0.0,2010,2012,2
gmane.org.user-groups.slug.coders,2,100,en,100.0,100.0,2009,2010,1
gmane.org.wikimedia.eliso,2,100,sl,100.0,0.0,2015,2018,1
gmane.org.wikimedia.wikinews.german,2,100,de,100.0,0.0,2004,2004,1
gmane.os.cygwin.perl,2,100,pl,50.0,50.0,2004,2004,2
gmane.os.freebsd.devel.quality-assurance,2,100,UNKNOWN,50.0,0.0,2002,2003,2
gmane.text.doxygen.devel,2,100,en,100.0,100.0,2004,2011,1
gmane.comp.ai.powerloom,2,100,en,100.0,100.0,2007,2007,1
gmane.comp.apache.incubator.whirr.user,2,100,en,100.0,100.0,2011,2013,1
gmane.comp.apache.wave.devel,2,100,en,100.0,100.0,2015,2016,1
gmane.comp.bug-tracking.eventum.devel,2,100,en,100.0,100.0,2009,2009,1
gmane.comp.db.postgresql.skytools.user,2,100,en,100.0,100.0,2009,2009,1
gmane.comp.desktop.winswitch.user,2,100,en,100.0,100.0,2015,2018,1
gmane.comp.encryption.kerberos.snapshots,2,100,da,50.0,50.0,2009,2015,2
gmane.comp.file-systems.fedfs.devel,2,100,en,100.0,100.0,2014,2014,1
gmane.comp.finance.mifos.functional,2,100,en,100.0,100.0,2007,2007,1
gmane.comp.gis.gvsig.devel,2,100,en,100.0,100.0,2011,2012,1
gmane.comp.gnome.gaim.gtk-bugs,2,100,en,100.0,100.0,2007,2007,1
gmane.comp.hardware.lowrisc.devel,2,100,en,100.0,100.0,2015,2017,1
gmane.comp.ide.eclipse.cbi.devel,2,100,en,100.0,100.0,2013,2015,1
gmane.comp.ide.eclipse.higgins.devel,2,100,en,100.0,100.0,2009,2010,1
gmane.comp.kde.nepomuk,2,100,en,100.0,100.0,2010,2013,1
gmane.comp.lang.ats.user,2,100,en,100.0,100.0,2011,2012,1
gmane.comp.lang.cryptol.user,2,100,en,100.0,100.0,2010,2015,1
gmane.comp.lang.haskell.bio,2,100,en,100.0,100.0,2011,2017,1
gmane.comp.lang.haskell.gtkhs,2,100,UNKNOWN,100.0,0.0,2004,2005,1
gmane.comp.lang.nice.devel,2,100,en,100.0,100.0,2004,2007,1
gmane.comp.lang.perl.modules.html-widget.general,2,100,en,100.0,100.0,2007,2007,1
gmane.comp.lang.pure.devel,2,100,UNKNOWN,50.0,50.0,2012,2013,2
gmane.comp.lang.ruby.ffi,2,100,en,100.0,100.0,2011,2013,1
gmane.comp.lang.scala.xml,2,100,en,100.0,100.0,2009,2009,1
gmane.comp.linux.ktap,2,100,en,100.0,100.0,2013,2013,1
gmane.comp.lx-office.erp.user,2,100,de,100.0,0.0,2006,2007,1
gmane.comp.mathematics.nemo.devel,2,100,en,100.0,100.0,2016,2018,1
gmane.comp.mathematics.proofpower,2,100,en,100.0,100.0,2013,2016,1
gmane.comp.mozilla.internationalization,2,100,en,50.0,50.0,2002,2005,2
gmane.comp.programming.meta-environment.user,2,100,en,100.0,100.0,2009,2009,1
gmane.comp.python.tryton.contrib,2,100,en,100.0,100.0,2014,2018,1
gmane.comp.security.ids,2,100,en,100.0,100.0,2002,2002,1
gmane.comp.security.risks,2,100,en,100.0,100.0,2015,2016,1
gmane.comp.web.galeon.devel,2,100,en,100.0,100.0,2002,2003,1
gmane.comp.web.jwebunit.user,2,100,en,100.0,100.0,2006,2007,1
gmane.comp.window-managers.wmi.devel,2,100,en,100.0,100.0,2004,2005,1
gmane.culture.colombia.vexillology,2,100,es,100.0,0.0,2009,2016,1
gmane.linux.debian.alioth.utnubu.general,2,100,en,100.0,100.0,2008,2010,1
gmane.linux.redhat.amd64,2,100,en,100.0,100.0,2004,2005,1
gmane.linux.ubuntu.loco.us,2,100,fr,50.0,50.0,2007,2009,2
gmane.lisp.cl-opengl.devel,2,100,en,100.0,100.0,2011,2012,1
gmane.mail.postfix.user.indonesian,2,100,en,50.0,50.0,2004,2004,2
gmane.network.lsh.bugs,2,100,en,100.0,100.0,2014,2014,1
gmane.network.snmp4j.general,2,100,en,100.0,100.0,2009,2010,1
gmane.network.syndication.rss.support,2,100,en,100.0,100.0,2003,2006,1
gmane.org.region.boston.apt,2,100,UNKNOWN,100.0,0.0,2013,2015,1
gmane.org.user-groups.linux.ehu.itsas.core,2,100,sl,50.0,0.0,2007,2008,2
gmane.org.user-groups.linux.turkey.duyuru,2,100,tr,100.0,0.0,2010,2012,1
gmane.org.user-groups.linux.venezuela.desarrollo,2,100,es,100.0,0.0,2009,2011,1
gmane.org.user-groups.php.nyphp.mysql,2,100,en,100.0,100.0,2007,2011,1
gmane.org.user-groups.rlug.humor,2,100,UNKNOWN,50.0,0.0,2003,2003,2
gmane.os.freebsd.devel.cluster,2,100,en,100.0,100.0,2002,2004,1
gmane.os.minix.general,2,100,en,100.0,100.0,2006,2016,1
gmane.comp.apache.ctakes.user,2,100,en,100.0,100.0,2016,2017,1
gmane.comp.apache.shale.devel,2,100,en,100.0,100.0,2006,2007,1
gmane.comp.cms.hula.devel,2,100,en,100.0,100.0,2005,2006,1
gmane.comp.compilers.llvm.llvmdc,2,100,en,100.0,100.0,2009,2013,1
gmane.comp.freedesktop.dri-egl,2,100,en,100.0,100.0,2005,2005,1
gmane.comp.games.blacknova.devel,2,100,en,100.0,100.0,2006,2008,1
gmane.comp.gis.openstreetmap.region.de.frankfurt-oder,2,100,de,50.0,50.0,2008,2009,2
gmane.comp.gnome.apps.multi-gnome-terminal.announce,2,100,en,100.0,100.0,2007,2008,1
gmane.comp.gnome.ximian.red-carpet,2,100,en,100.0,100.0,2003,2004,1
gmane.comp.gnu.m4.general,2,100,en,100.0,100.0,2007,2008,1
gmane.comp.isp.french.ovh,2,100,fr,100.0,0.0,2018,2018,1
gmane.comp.jakarta.ftpserver.devel,2,100,en,100.0,100.0,2006,2007,1
gmane.comp.java.audit.checkstyle.user,2,100,en,100.0,100.0,2005,2007,1
gmane.comp.java.glazedlists.user,2,100,en,100.0,100.0,2005,2006,1
gmane.comp.java.smartfrog.devel,2,100,en,100.0,100.0,2006,2007,1
gmane.comp.lang.fsharp.general,2,100,en,100.0,100.0,2008,2008,1
gmane.comp.lang.groovy.gradle.geb.user,2,100,en,100.0,100.0,2016,2017,1
gmane.comp.lang.haskell.hopengl,2,100,en,100.0,100.0,2003,2008,1
gmane.comp.lang.javascript.mylibrary,2,100,en,100.0,100.0,2011,2012,1
gmane.comp.lang.perl.anyevent,2,100,en,100.0,100.0,2012,2013,1
gmane.comp.lang.why3.user,2,100,en,100.0,100.0,2015,2019,1
gmane.comp.mathematics.tochnog.user,2,100,en,100.0,100.0,2004,2007,1
gmane.comp.misc.pape.general,2,100,en,50.0,50.0,2003,2010,2
gmane.comp.monitoring.bigsister.general,2,100,en,100.0,100.0,2005,2008,1
gmane.comp.monitoring.monitorix,2,100,en,100.0,100.0,2011,2014,1
gmane.comp.openoffice.ooocon.general,2,100,en,100.0,100.0,2010,2010,1
gmane.comp.programming.tools.ast.user,2,100,en,100.0,100.0,2013,2013,1
gmane.comp.python.storm,2,100,en,100.0,100.0,2007,2011,1
gmane.comp.scigraphica.devel,2,100,en,100.0,100.0,2005,2005,1
gmane.comp.security.firewalls.m0n0wall.devel,2,100,en,100.0,100.0,2014,2014,1
gmane.comp.systems.as400.security,2,100,en,100.0,100.0,2005,2005,1
gmane.comp.sysutils.autogen.user,2,100,en,100.0,100.0,2007,2012,1
gmane.comp.sysutils.puppet.razor,2,100,en,100.0,100.0,2013,2016,1
gmane.comp.tex.tetex.beta,2,100,en,100.0,100.0,2003,2004,1
gmane.comp.tv.elisa.general,2,100,en,100.0,100.0,2008,2008,1
gmane.comp.video.cinepaint.user,2,100,en,100.0,100.0,2004,2007,1
gmane.comp.video.vdr.softdevice,2,100,en,100.0,100.0,2006,2008,1
gmane.comp.web.zope.plone.design,2,100,en,100.0,100.0,2004,2006,1
gmane.editors.qemacs.devel,2,100,en,100.0,100.0,2005,2006,1
gmane.editors.xngr.devel,2,100,en,100.0,100.0,2002,2002,1
gmane.linux.drivers.realtek.devel,2,100,en,100.0,100.0,2002,2004,1
gmane.linux.gentoo.sparc,2,100,en,100.0,100.0,2006,2007,1
gmane.linux.morphix.general,2,100,en,100.0,100.0,2006,2007,1
gmane.linux.ports.amstrad.emailer,2,100,en,100.0,100.0,2010,2010,1
gmane.linux.redhat.katello.devel,2,100,en,100.0,100.0,2012,2013,1
gmane.linux.redhat.piranha,2,100,en,100.0,100.0,2002,2002,1
gmane.lisp.librep,2,100,en,100.0,100.0,2003,2003,1
gmane.lisp.mcclim.devel,2,100,en,100.0,100.0,2005,2006,1
gmane.mail.bmf.user,2,100,fr,50.0,50.0,2007,2010,2
gmane.mail.exchange4linux.user,2,100,en,50.0,50.0,2004,2005,2
gmane.mail.qmail.toaster.mirrors,2,100,en,100.0,100.0,2012,2017,1
gmane.network.fidolook.chinese,2,100,en,100.0,100.0,2004,2010,1
gmane.network.opendaylight.devel,2,100,en,100.0,100.0,2017,2017,1
gmane.network.tor.censorship-events,2,100,en,100.0,100.0,2014,2014,1
gmane.org.user-groups.linux.venezuela.linux,2,100,es,100.0,0.0,2010,2011,1
gmane.os.netbsd.ports.cobalt,2,100,en,100.0,100.0,2006,2007,1
gmane.os.openbsd.advocacy,2,100,en,100.0,100.0,2005,2018,1
gmane.os.openbsd.vax,2,100,fr,50.0,50.0,2003,2008,2
gmane.os.smartos.general,2,100,en,100.0,100.0,2014,2016,1
gmane.comp.apache.incubator.odf.user,2,100,en,100.0,100.0,2012,2013,1
gmane.comp.apache.mod-dav.general,2,100,en,100.0,100.0,2005,2005,1
gmane.comp.audio.faust.devel,2,100,en,100.0,100.0,2013,2014,1
gmane.comp.belts.user,2,100,de,50.0,50.0,2010,2017,2
gmane.comp.db.bancosdedados,2,100,pt,100.0,0.0,2009,2009,1
gmane.comp.db.postgresql.jobs,2,100,en,100.0,100.0,2007,2008,1
gmane.comp.documentfoundation.libreoffice.devel.brazilian,2,100,pt,100.0,0.0,2012,2014,1
gmane.comp.games.enigma.devel,2,100,en,100.0,100.0,2008,2015,1
gmane.comp.graphics.chromium.user,2,100,en,100.0,100.0,2005,2005,1
gmane.comp.graphics.inkscape.docs,2,100,en,100.0,100.0,2009,2009,1
gmane.comp.hardware.tuxdroid.user,2,100,en,100.0,100.0,2007,2007,1
gmane.comp.java.netbeans.modules.javacvs.devel,2,100,en,100.0,100.0,2001,2004,1
gmane.comp.java.surefire.scm,2,100,en,100.0,100.0,2010,2010,1
gmane.comp.kde.kbibtex.general,2,100,en,100.0,100.0,2008,2009,1
gmane.comp.lang.d.concurrency,2,100,en,100.0,100.0,2010,2010,1
gmane.comp.lang.frege.general,2,100,en,100.0,100.0,2016,2018,1
gmane.comp.lang.perl.perl-mongers.houston,2,100,en,100.0,100.0,2009,2013,1
gmane.comp.lib.wxwidgets.wxart2d,2,100,en,50.0,50.0,2008,2008,2
gmane.comp.monitoring.fusion-inventory.user,2,100,en,100.0,100.0,2012,2012,1
gmane.comp.mozilla.devel.static-analysis,2,100,en,100.0,100.0,2012,2015,1
gmane.comp.multimedia.libavg.user,2,100,en,100.0,100.0,2010,2010,1
gmane.comp.openoffice.marketing.branding,2,100,en,100.0,100.0,2010,2010,1
gmane.comp.php.solarphp.general,2,100,en,100.0,100.0,2010,2010,1
gmane.comp.python.buildbot.user,2,100,en,100.0,100.0,2016,2017,1
gmane.comp.python.psf.community,2,100,en,100.0,100.0,2016,2016,1
gmane.comp.security.programming,2,100,en,100.0,100.0,2003,2004,1
gmane.comp.tex.pgfplots,2,100,en,100.0,100.0,2009,2011,1
gmane.comp.version-control.camp,2,100,en,50.0,50.0,2015,2017,2
gmane.comp.video.lscube.scm,2,100,en,100.0,100.0,2008,2009,1
gmane.comp.web.weblate,2,100,en,100.0,100.0,2016,2018,1
gmane.games.mazesandminotaurs,2,100,en,100.0,100.0,2009,2010,1
gmane.games.roguelike.angband.vanilla.cvs,2,100,en,100.0,100.0,2009,2009,1
gmane.linux.debian.devel.audit,2,100,en,100.0,100.0,2004,2006,1
gmane.linux.debian.internationalization.danish,2,100,en,100.0,100.0,2012,2012,1
gmane.linux.hardware.zaurus.devel,2,100,en,100.0,100.0,2010,2010,1
gmane.linux.redhat.fedora.xfce,2,100,en,100.0,100.0,2012,2018,1
gmane.linux.redhat.s390,2,100,en,100.0,100.0,2002,2007,1
gmane.linux.suse.opensuse.support,2,100,en,100.0,100.0,2018,2019,1
gmane.mail.postfix.policyd-weight,2,100,en,100.0,100.0,2006,2007,1
gmane.network.mldonkey.tasks,2,100,en,100.0,100.0,2006,2006,1
gmane.network.tor.reports,2,100,en,100.0,100.0,2014,2017,1
gmane.network.trn.general,2,100,en,100.0,100.0,2008,2008,1
gmane.org.comp.owasp.malaysia,2,100,en,100.0,100.0,2010,2011,1
gmane.org.user-groups.debian.austria,2,100,de,100.0,0.0,2011,2013,1
gmane.org.user-groups.linux.rav,2,100,de,100.0,0.0,2009,2011,1
gmane.os.openbsd.arm,2,100,en,100.0,100.0,2014,2018,1
gmane.os.openbsd.misc.ua,2,100,ru,100.0,0.0,2007,2009,1
gmane.comp.apache.discussion.russian,2,100,ru,100.0,0.0,2004,2004,1
gmane.comp.cryptography.viff.scm,2,100,UNKNOWN,50.0,50.0,2009,2009,2
gmane.comp.db.mysql.packagers,2,100,en,100.0,100.0,2015,2018,1
gmane.comp.embedded.ptxdist.oselas.community,2,100,en,100.0,100.0,2012,2014,1
gmane.comp.emulators.crossover.general,2,100,en,100.0,100.0,2005,2008,1
gmane.comp.finance.sql-ledger123.user,2,100,en,100.0,100.0,2011,2011,1
gmane.comp.gis.openstreetmap.region.de.bayern,2,100,de,100.0,0.0,2011,2018,1
gmane.comp.gnu.fileutils.bugs,2,100,en,100.0,100.0,2002,2003,1
gmane.comp.gnu.gzip.bugs,2,100,en,100.0,100.0,2007,2016,1
gmane.comp.handhelds.openmoko.documentation,2,100,en,100.0,100.0,2008,2009,1
gmane.comp.internationalization.input-methods,2,100,en,100.0,100.0,2005,2005,1
gmane.comp.java.clojure.typed,2,100,en,100.0,100.0,2013,2017,1
gmane.comp.java.junit.devel,2,100,en,100.0,100.0,2006,2007,1
gmane.comp.java.picocontainer.user,2,100,en,100.0,100.0,2004,2005,1
gmane.comp.java.swtbot.scm,2,100,en,100.0,100.0,2008,2008,1
gmane.comp.java.wso2.identity.devel,2,100,en,100.0,100.0,2008,2008,1
gmane.comp.kde.look,2,100,en,100.0,100.0,2002,2002,1
gmane.comp.lang.cobol.ibmi,2,100,en,100.0,100.0,2017,2018,1
gmane.comp.lang.ruby.bio,2,100,en,100.0,100.0,2012,2013,1
gmane.comp.lib.ev,2,100,en,100.0,100.0,2010,2011,1
gmane.comp.python.org.au.melbourne,2,100,en,100.0,100.0,2012,2014,1
gmane.comp.statistics.dap.bugs,2,100,en,50.0,50.0,2005,2006,2
gmane.comp.sysutils.backup.arkeia.users,2,100,en,100.0,100.0,2006,2006,1
gmane.comp.video.gimp.gui,2,100,de,50.0,50.0,2015,2015,2
gmane.comp.windows.dotnet.alchemi.devel,2,100,en,100.0,100.0,2006,2008,1
gmane.education.libraries.zweigbibliothek,2,100,de,100.0,0.0,2016,2017,1
gmane.games.diplomacy.judge.dp.games,2,100,en,100.0,100.0,2004,2006,1
gmane.linux.audio.yoshimi.user,2,100,en,100.0,100.0,2015,2015,1
gmane.linux.drivers.openchrome.user,2,100,en,100.0,100.0,2008,2009,1
gmane.linux.fbdev.user,2,100,en,100.0,100.0,2003,2004,1
gmane.linux.mandrake.security.firewall,2,100,en,100.0,100.0,2004,2004,1
gmane.linux.redhat.openshift.devel,2,100,en,100.0,100.0,2016,2016,1
gmane.linux.redhat.release.tikanga.beta,2,100,en,100.0,100.0,2006,2011,1
gmane.lisp.lush.devel,2,100,en,100.0,100.0,2003,2008,1
gmane.mail.automx.user,2,100,en,100.0,100.0,2013,2013,1
gmane.mail.ifile.general,2,100,en,100.0,100.0,2002,2003,1
gmane.network.gnutella.limewire.gui.devel,2,100,en,100.0,100.0,2004,2005,1
gmane.network.i2p,2,100,en,100.0,100.0,2004,2005,1
gmane.network.peer-to-peer.netsukuku,2,100,en,100.0,100.0,2006,2013,1
gmane.network.wireless.manchester,2,100,en,100.0,100.0,2005,2005,1
gmane.org.netlabs.seti-warp.general,2,100,da,50.0,50.0,2006,2007,2
gmane.org.region.india.fsug-kochi,2,100,en,100.0,100.0,2005,2006,1
gmane.org.user-groups.php.dcphp,2,100,en,50.0,50.0,2013,2015,2
gmane.org.wikimedia.india.ahmedabad,2,100,en,100.0,100.0,2012,2017,1
gmane.science.chemistry.avogadro.devel,2,100,en,100.0,100.0,2011,2014,1
gmane.science.mathematics.logic.acl2.general,2,100,en,100.0,100.0,2011,2012,1
gmane.text.xml.relaxng.general,2,100,en,100.0,100.0,2003,2004,1
gmane.user-groups.foss.india.fsug-calicut,2,100,en,100.0,100.0,2009,2010,1
gmane.comp.apache.openoffice.marketing,2,100,en,100.0,100.0,2013,2013,1
gmane.comp.audio.nova.devel,2,100,en,100.0,100.0,2007,2007,1
gmane.comp.audio.speak-freely.general,2,100,en,100.0,100.0,2003,2003,1
gmane.comp.calendars.meeting-maker,2,100,en,100.0,100.0,2005,2006,1
gmane.comp.cms.xaraya.curiosa,2,100,en,100.0,100.0,2003,2003,1
gmane.comp.file-systems.robinhood.user,2,100,en,100.0,100.0,2017,2018,1
gmane.comp.gnome.apps.valencia,2,100,en,100.0,100.0,2010,2013,1
gmane.comp.gnome.mono.moonlight,2,100,en,100.0,100.0,2009,2011,1
gmane.comp.gnome.os.redhat,2,100,en,100.0,100.0,2002,2004,1
gmane.comp.gnu.fiasco.bugs,2,100,en,50.0,50.0,2002,2006,2
gmane.comp.graphics.inkscape.user.italian,2,100,it,100.0,0.0,2008,2008,1
gmane.comp.ide.eclipse.rap.devel,2,100,en,100.0,100.0,2010,2013,1
gmane.comp.kde.devel.basket,2,100,en,100.0,100.0,2010,2017,1
gmane.comp.lang.haskell.art,2,100,en,100.0,100.0,2011,2013,1
gmane.comp.lang.haskell.emacs,2,100,en,100.0,100.0,2010,2010,1
gmane.comp.lang.r.gui,2,100,en,100.0,100.0,2007,2008,1
gmane.comp.lang.rexx.oorexx.user,2,100,en,100.0,100.0,2009,2013,1
gmane.comp.lib.daixtrose.bugs,2,100,en,100.0,100.0,2006,2007,1
gmane.comp.lib.iwhd.devel,2,100,en,100.0,100.0,2010,2011,1
gmane.comp.networking.omf.user,2,100,en,100.0,100.0,2010,2012,1
gmane.comp.python.pywinauto.user,2,100,en,100.0,100.0,2006,2006,1
gmane.comp.search.namazu.devel.japanese,2,100,ja,100.0,0.0,2008,2008,1
gmane.comp.security.cryptography.ach,2,100,en,100.0,100.0,2015,2016,1
gmane.comp.sysutils.mtools.devel,2,100,en,100.0,100.0,2018,2018,1
gmane.comp.tex.bibtex.jurabib.user,2,100,en,100.0,100.0,2003,2005,1
