group,messages_sampled,messages_estimated,top_lang,top_lang_pct,en_pct,year_min,year_max,n_langs
gmane.comp.apache.ode.scm,7,350,en,100.0,100.0,2008,2017,1
gmane.comp.apache.shale.user,7,350,en,100.0,100.0,2006,2008,1
gmane.comp.embedded.neuros.dm320,7,350,en,100.0,100.0,2007,2010,1
gmane.comp.emulators.virtio.devel,7,350,en,100.0,100.0,2013,2018,1
gmane.comp.graphics.ocropus,7,350,en,85.7,85.7,2009,2011,2
gmane.comp.ipod.gtkpod.user,7,350,en,100.0,100.0,2006,2010,1
gmane.comp.java.objectweb.jonas,7,350,en,100.0,100.0,2005,2011,1
gmane.comp.java.rife.user,7,350,en,100.0,100.0,2004,2009,1
gmane.comp.lang.forth.amforth,7,350,en,100.0,100.0,2010,2015,1
gmane.comp.lang.haskell.web,7,350,en,100.0,100.0,2010,2013,1
gmane.comp.lang.idris.general,7,350,en,100.0,100.0,2012,2018,1
gmane.comp.misc.persiancomputing,7,350,en,100.0,100.0,2000,2014,1
gmane.comp.mozilla.devel.directory,7,350,en,100.0,100.0,2002,2011,1
gmane.comp.mozilla.firefox.https-everywhere,7,350,en,100.0,100.0,2010,2012,1
gmane.comp.multimedia.matroska.devel,7,350,en,100.0,100.0,2003,2011,1
gmane.comp.php.nusoap.general,7,350,en,100.0,100.0,2004,2006,1
gmane.comp.php.simpletest.general,7,350,en,100.0,100.0,2005,2007,1
gmane.comp.python.ironpython.user,7,350,en,100.0,100.0,2004,2016,1
gmane.comp.python.peak,7,350,en,100.0,100.0,2003,2008,1
gmane.comp.terminal-emulators.tmux.scm,7,350,en,85.7,85.7,2010,2019,2
gmane.comp.video.opengl.sample.cvs,7,350,en,71.4,71.4,2002,2007,3
gmane.comp.web.server.aida,7,350,en,100.0,100.0,2008,2012,1
gmane.editors.conglomerate.cvs,7,350,en,100.0,100.0,2003,2008,1
gmane.ietf.kitten,7,350,en,100.0,100.0,2005,2013,1
gmane.ietf.midcom,7,350,en,100.0,100.0,2002,2004,1
gmane.linux.c-programming,7,350,en,100.0,100.0,2004,2012,1
gmane.linux.debian.devel.emacsen,7,350,en,100.0,100.0,2002,2019,1
gmane.linux.embedded.yocto.meta-virtualization,7,350,en,100.0,100.0,2013,2018,1
gmane.linux.laptop.olpc.brasil,7,350,pt,100.0,0.0,2007,2008,1
gmane.mail.postfix.policyd,7,350,en,100.0,100.0,2007,2014,1
gmane.mail.spam.spamdyke.user,7,350,en,100.0,100.0,2007,2016,1
gmane.music.equipment.slimdevices.jive.scm,7,350,en,85.7,85.7,2008,2012,2
gmane.network.rsync.cvs,7,350,en,85.7,85.7,2005,2009,2
gmane.org.user-groups.linux.gzlug,7,350,zh-cn,57.1,28.6,2013,2014,3
gmane.org.wikimedia.france,7,350,fr,85.7,0.0,2005,2013,2
gmane.os.freebsd.devel.office,7,350,en,85.7,85.7,2012,2017,2
gmane.os.openbsd.sparc,7,350,en,100.0,100.0,2002,2011,1
gmane.politics.oekonux.english,7,350,en,100.0,100.0,2004,2010,1
gmane.recreation.dance.tango.champaign-urbana,7,350,en,100.0,100.0,2006,2018,1
gmane.technology.electronics.simulation.ltspice,7,350,en,100.0,100.0,2005,2006,1
gmane.user-groups.linux.ottawa.board,7,350,en,100.0,100.0,2004,2010,1
gmane.comp.encryption.pass,7,350,en,100.0,100.0,2015,2018,1
gmane.comp.freedesktop.fonts,7,350,en,100.0,100.0,2006,2009,1
gmane.comp.gnome.gtk+.ada,7,350,en,100.0,100.0,2000,2014,1
gmane.comp.java.jnode.scm,7,350,en,100.0,100.0,2007,2009,1
gmane.comp.lang.mozart.user,7,350,en,100.0,100.0,2006,2009,1
gmane.comp.lang.nice.cvs,7,350,en,71.4,71.4,2003,2005,3
gmane.comp.lang.smalltalk.squeak.magma,7,350,en,100.0,100.0,2006,2010,1
gmane.comp.lib.openimageio.devel,7,350,en,100.0,100.0,2012,2019,1
gmane.comp.mathematics.gap.user,7,350,en,100.0,100.0,2006,2017,1
gmane.comp.mozilla.documentation,7,350,en,100.0,100.0,2003,2005,1
gmane.comp.shells.bash.help,7,350,en,100.0,100.0,2012,2019,1
gmane.ietf.zeroconf,7,350,en,100.0,100.0,2002,2003,1
gmane.linux.redhat.rpm.atrpms.devel,7,350,en,85.7,85.7,2004,2013,2
gmane.linux.ubuntu.marketing,7,350,en,100.0,100.0,2006,2010,1
gmane.music.bluegrass.cz,7,350,ja,57.1,0.0,2005,2006,3
gmane.network.vpn.openconnect.devel,7,350,en,100.0,100.0,2012,2018,1
gmane.org.user-groups.linux.brazil.linux-board,7,350,pt,100.0,0.0,2007,2008,1
gmane.org.user-groups.linux.kplug.newbie,7,350,en,100.0,100.0,2005,2008,1
gmane.org.wikimedia.kenya,7,350,en,100.0,100.0,2010,2012,1
gmane.os.openbsd.newbies,7,350,en,100.0,100.0,2006,2013,1
gmane.os.tunes,7,350,en,100.0,100.0,1996,2003,1
gmane.recreation.radio.hardware.uniden.bc245xlt,7,350,en,100.0,100.0,2003,2008,1
gmane.comp.gnome.gtk+.internationalization,7,350,en,100.0,100.0,2002,2017,1
gmane.comp.graphics.scribus.devel,7,350,en,100.0,100.0,2008,2015,1
gmane.comp.isp.french.ovh.api,7,350,fr,85.7,14.3,2016,2018,2
gmane.comp.lang.d.gnu,7,350,en,100.0,100.0,2010,2015,1
gmane.comp.lang.ruby.gems.devel,7,350,en,100.0,100.0,2006,2011,1
gmane.comp.mathematics.sage.notebook,7,350,en,100.0,100.0,2012,2015,1
gmane.comp.mozilla.project-owners,7,350,en,100.0,100.0,2006,2013,1
gmane.comp.networking.cpp-netlib.devel,7,350,en,100.0,100.0,2011,2015,1
gmane.comp.php.zend.framework.db,7,350,en,100.0,100.0,2006,2011,1
gmane.comp.tools.mnemosyne.devel,7,350,en,100.0,100.0,2009,2017,1
gmane.comp.web.nikola,7,350,en,100.0,100.0,2013,2017,1
gmane.ietf.idnabis,7,350,en,100.0,100.0,2008,2015,1
gmane.ietf.ppvpn,7,350,en,85.7,85.7,2002,2003,2
gmane.linux.audio.announce,7,350,en,100.0,100.0,2003,2018,1
gmane.linux.backports,7,350,en,100.0,100.0,2013,2016,1
gmane.linux.debian.packages.adduser.devel,7,350,en,85.7,85.7,2005,2012,2
gmane.lisp.asdf.devel,7,350,en,100.0,100.0,2010,2014,1
gmane.network.gnutella.limewire.translate,7,350,en,71.4,71.4,2004,2006,2
gmane.org.region.ukraine.devtalk,7,350,ru,85.7,0.0,2005,2009,2
gmane.org.user-groups.linux.madurai.general,7,350,en,100.0,100.0,2005,2007,1
gmane.os.netbsd.ports.hpcmips,7,350,en,100.0,100.0,2002,2014,1
gmane.text.xml.xalan.c++.user,7,350,en,85.7,85.7,2003,2009,2
gmane.comp.boot-loaders.grub.cvs,7,350,en,100.0,100.0,2006,2009,1
gmane.comp.gis.openstreetmap.region.de.dresden,7,350,de,100.0,0.0,2010,2016,1
gmane.comp.graphics.openjpeg,7,350,en,85.7,85.7,2013,2017,2
gmane.comp.graphics.otb.devel,7,350,en,100.0,100.0,2013,2017,1
gmane.comp.hardware.netscreen.general,7,350,en,100.0,100.0,2004,2008,1
gmane.comp.lib.libevent.user,7,350,en,100.0,100.0,2009,2016,1
gmane.comp.mathematics.pari.user,7,350,en,85.7,85.7,2002,2017,2
gmane.comp.sysutils.go-cd,7,350,en,100.0,100.0,2015,2019,1
gmane.comp.tex.texlive.build,7,350,en,100.0,100.0,2009,2018,1
gmane.culture.sf.greek,7,350,en,42.9,42.9,2002,2011,5
gmane.ietf.lemonade,7,350,en,100.0,100.0,2007,2012,1
gmane.ietf.opsawg,7,350,en,100.0,100.0,2008,2018,1
gmane.network.opennms.install,7,350,en,100.0,100.0,2002,2007,1
gmane.network.vpn.libreswan.devel,7,350,en,100.0,100.0,2014,2017,1
gmane.comp.audio.beets.user,7,350,en,85.7,85.7,2014,2016,2
gmane.comp.distributed.etcd,7,350,en,100.0,100.0,2014,2019,1
gmane.comp.gis.openstreetmap.region.se,7,350,sv,71.4,28.6,2007,2012,2
gmane.comp.gnu.gift.bugs,7,350,en,85.7,85.7,2002,2007,2
gmane.comp.gnu.gne.announce,7,350,en,85.7,85.7,2006,2007,2
gmane.comp.gnu.pdf.devel,7,350,en,100.0,100.0,2008,2010,1
gmane.comp.ide.eclipse.plugins.eclipseshell.devel,7,350,zh-cn,100.0,0.0,2007,2009,1
gmane.comp.lang.lua.kepler-project,7,350,en,100.0,100.0,2007,2011,1
gmane.comp.printing.ghostscript.devel,7,350,en,100.0,100.0,2003,2009,1
gmane.comp.sysutils.riemann.user,7,350,en,100.0,100.0,2013,2018,1
gmane.comp.tex.pgf.user,7,350,en,100.0,100.0,2007,2013,1
gmane.comp.voip.resiprocate.devel,7,350,en,100.0,100.0,2008,2016,1
gmane.comp.web.dataparksearch.general,7,350,en,57.1,57.1,2005,2007,2
gmane.comp.web.openid.specs,7,350,en,100.0,100.0,2006,2008,1
gmane.comp.windows.dotnet.nhibernate.devel,7,350,en,85.7,85.7,2005,2008,2
gmane.comp.windows.powertools,7,350,en,100.0,100.0,2005,2008,1
gmane.linux.ipv6.usagi.users,7,350,en,100.0,100.0,2002,2007,1
gmane.linux.laptop.olpc.open,7,350,en,100.0,100.0,2007,2011,1
gmane.linux.lsb.specification,7,350,en,100.0,100.0,2002,2005,1
gmane.linux.ports.riscv,7,350,en,100.0,100.0,2018,2019,1
gmane.network.zebra.bugs,7,350,ja,42.9,14.3,2002,2006,5
gmane.org.wikimedia.wikisource,7,350,en,85.7,85.7,2006,2018,2
gmane.os.helenos.devel,7,350,en,100.0,100.0,2012,2018,1
gmane.comp.boot-loaders.fastboot.general,7,350,en,100.0,100.0,2002,2007,1
gmane.comp.gnu.health.devel,7,350,en,100.0,100.0,2014,2017,1
gmane.comp.handhelds.maemo.community,7,350,en,100.0,100.0,2008,2012,1
gmane.comp.lang.prothon.user,7,350,en,100.0,100.0,2004,2004,1
gmane.comp.ldap.umich,7,350,en,100.0,100.0,2005,2012,1
gmane.comp.otrs.devel,7,350,en,100.0,100.0,2007,2013,1
gmane.comp.web.interchange.cvs,7,350,en,85.7,85.7,2003,2012,2
gmane.education.region.romania.operating-systems,7,350,ro,100.0,0.0,2003,2008,1
gmane.ietf.woes,7,350,en,100.0,100.0,2011,2015,1
gmane.linux.suse.programming,7,350,de,100.0,0.0,2004,2010,1
gmane.comp.cloud.openstack.announce,7,350,en,100.0,100.0,2015,2019,1
gmane.comp.lib.cppcms.user,7,350,en,100.0,100.0,2010,2014,1
gmane.comp.telephony.pbx.asterisk.bsd,7,350,en,100.0,100.0,2005,2009,1
gmane.culture.people.tayama-takanawa,7,350,ru,100.0,0.0,2004,2008,1
gmane.network.etherboot.gpxe,7,350,en,85.7,85.7,2010,2011,2
gmane.os.solaris.opensolaris.userland,7,350,en,100.0,100.0,2011,2012,1
gmane.comp.gnome.mono.aspnet,7,350,en,100.0,100.0,2009,2015,1
gmane.comp.handhelds.nokia.770,7,350,ru,100.0,0.0,2009,2009,1
gmane.ietf.spring,7,350,en,100.0,100.0,2014,2019,1
gmane.linux.debian.devel.beowulf,7,350,en,71.4,71.4,2002,2006,3
gmane.org.user-groups.linux.quebec.general,7,350,fr,71.4,28.6,2000,2005,2
gmane.org.user-groups.termisoc,7,350,en,100.0,100.0,2007,2009,1
gmane.comp.gis.mapnik.user,7,350,en,100.0,100.0,2008,2011,1
gmane.comp.hardware.roku.technical,7,350,en,85.7,85.7,2003,2004,2
gmane.comp.video.tuxbox.scm,7,350,en,85.7,85.7,2009,2011,2
gmane.linux.hardware.blackfin.u-boot.scm,7,350,UNKNOWN,100.0,0.0,2008,2013,1
gmane.user-groups.foss.assoli,7,350,it,100.0,0.0,2010,2018,1
gmane.comp.graphics.scribus.scm,7,350,en,100.0,100.0,2016,2017,1
gmane.comp.ide.komodo.general,7,350,en,100.0,100.0,2003,2009,1
gmane.comp.security.ids.prelude.user,7,350,en,100.0,100.0,2003,2006,1
gmane.linux.centos.virtualization,7,350,en,100.0,100.0,2011,2018,1
gmane.linux.redhat.k12ltsp,7,350,ja,42.9,28.6,2006,2012,4
gmane.comp.mathematics.reliable-computing,7,350,en,100.0,100.0,2008,2015,1
gmane.user-groups.linux.tehlug.general,7,350,fa,100.0,0.0,2012,2017,1
gmane.comp.cms.aplaws.devel,7,350,en,100.0,100.0,2004,2007,1
gmane.ietf.grow,7,350,en,100.0,100.0,2013,2019,1
gmane.comp.apache.httpclient.user,6,300,en,100.0,100.0,2011,2019,1
gmane.comp.bug-tracking.mantis.general,6,300,en,66.7,66.7,2004,2014,3
gmane.comp.clustering.maui.user,6,300,en,83.3,83.3,2006,2011,2
gmane.comp.cms.hula.devel,6,300,en,100.0,100.0,2005,2006,1
gmane.comp.cryptography.moderncrypto.messaging,6,300,en,83.3,83.3,2014,2016,2
gmane.comp.db.monetdb.user,6,300,en,100.0,100.0,2009,2009,1
gmane.comp.debugging.insight,6,300,en,100.0,100.0,2003,2015,1
gmane.comp.encryption.tpmdd.devel,6,300,en,100.0,100.0,2016,2017,1
gmane.comp.file-systems.pvfs2.devel,6,300,en,100.0,100.0,2006,2011,1
gmane.comp.file-systems.s3ql,6,300,en,100.0,100.0,2013,2018,1
gmane.comp.handhelds.tizen.general,6,300,en,100.0,100.0,2012,2016,1
gmane.comp.java.ejbca.devel,6,300,en,100.0,100.0,2004,2019,1
gmane.comp.java.jax-rpc.devel,6,300,en,100.0,100.0,2005,2006,1
gmane.comp.java.maven-plugins.mojo.user,6,300,en,100.0,100.0,2008,2012,1
gmane.comp.java.openlaszlo.user,6,300,en,100.0,100.0,2006,2010,1
gmane.comp.java.tacos.devel,6,300,en,83.3,83.3,2005,2006,2
gmane.comp.lang.delphi.synapse.public,6,300,en,100.0,100.0,2006,2011,1
gmane.comp.lang.erlang.russian,6,300,ru,100.0,0.0,2015,2016,1
gmane.comp.lang.pure.devel,6,300,en,100.0,100.0,2012,2013,1
gmane.comp.lib.common-c++.bugs,6,300,en,100.0,100.0,2002,2004,1
gmane.comp.lib.gsl.general,6,300,en,100.0,100.0,2005,2013,1
gmane.comp.lib.netcdf,6,300,en,100.0,100.0,2011,2018,1
gmane.comp.mozilla.devel.layout.xslt,6,300,en,100.0,100.0,2003,2006,1
gmane.comp.multimedia.ogg.theora.general,6,300,en,100.0,100.0,2004,2010,1
gmane.comp.php.gtk+.devel,6,300,en,100.0,100.0,2003,2007,1
gmane.comp.php.oxid.general,6,300,en,100.0,100.0,2009,2016,1
gmane.comp.php.phptal.general,6,300,en,100.0,100.0,2009,2011,1
gmane.comp.python.db.pysqlite.user,6,300,en,83.3,83.3,2003,2008,2
gmane.comp.python.fab.user,6,300,en,100.0,100.0,2009,2018,1
gmane.comp.python.tryton.catalan,6,300,ca,66.7,16.7,2013,2015,3
gmane.comp.security.firewalls.pfsense.user,6,300,en,100.0,100.0,2005,2008,1
gmane.comp.security.sqlmap,6,300,en,100.0,100.0,2010,2017,1
gmane.comp.tex.latex.latex3,6,300,en,100.0,100.0,2006,2014,1
gmane.comp.version-control.subversion.javasvn.user,6,300,en,100.0,100.0,2010,2014,1
gmane.comp.version-control.subversion.vss2svn.user,6,300,en,100.0,100.0,2004,2008,1
gmane.comp.web.bluegriffon.devel,6,300,en,100.0,100.0,2012,2014,1
gmane.comp.web.webobjects.general,6,300,en,100.0,100.0,2002,2007,1
gmane.comp.web.wiki.phpwiki.talk,6,300,en,100.0,100.0,2004,2005,1
gmane.comp.window-managers.enlightenment.i18n,6,300,en,83.3,83.3,2009,2014,2
gmane.culture.arts.artsdelarue,6,300,fr,100.0,0.0,2011,2012,1
gmane.culture.hackers.israel,6,300,en,100.0,100.0,2002,2009,1
gmane.culture.tv.buffy-the-vampire-slayer,6,300,en,100.0,100.0,2002,2006,1
gmane.games.wesnoth-fr,6,300,fr,100.0,0.0,2004,2006,1
gmane.ietf.krb-wg,6,300,en,100.0,100.0,2002,2005,1
gmane.ietf.rtg-bfd,6,300,en,100.0,100.0,2015,2019,1
gmane.linux.cluster.openmosix.devel,6,300,en,100.0,100.0,2003,2006,1
gmane.linux.debian.devel.letsencrypt,6,300,en,83.3,83.3,2015,2018,2
gmane.linux.distributions.64studio.user,6,300,en,100.0,100.0,2008,2010,1
gmane.linux.distributions.gobo.devel,6,300,en,100.0,100.0,2006,2008,1
gmane.linux.drivers.openchrome.devel,6,300,en,83.3,83.3,2011,2018,2
gmane.linux.drivers.pvrusb2,6,300,en,100.0,100.0,2006,2009,1
gmane.linux.fam,6,300,en,50.0,50.0,2002,2007,2
gmane.linux.file-systems.yaffs,6,300,en,100.0,100.0,2005,2016,1
gmane.linux.foreman.devel,6,300,en,100.0,100.0,2015,2017,1
gmane.linux.gentoo.documentation.cvs,6,300,en,100.0,100.0,2005,2007,1
gmane.linux.irda.general,6,300,en,100.0,100.0,2005,2012,1
gmane.linux.redhat.fedora.test.announce,6,300,en,100.0,100.0,2009,2019,1
gmane.lisp.scheme.plt.devel,6,300,en,100.0,100.0,2009,2010,1
gmane.network.ssh.windows,6,300,en,100.0,100.0,2002,2008,1
gmane.org.conferences.lvee,6,300,ru,100.0,0.0,2009,2009,1
gmane.org.fsf.gfsd,6,300,en,83.3,83.3,2002,2006,2
gmane.org.google.api.data,6,300,en,100.0,100.0,2007,2009,1
gmane.org.operators.apops,6,300,en,83.3,83.3,2004,2019,2
gmane.org.user-groups.linux.turkey.deneme,6,300,en,83.3,83.3,2009,2013,2
gmane.org.wikimedia.langcom,6,300,en,100.0,100.0,2016,2018,1
gmane.os.freebsd.embedded,6,300,en,100.0,100.0,2007,2013,1
gmane.os.netbsd.devel.soc.cvs,6,300,en,100.0,100.0,2006,2008,1
gmane.os.solaris.pca,6,300,en,100.0,100.0,2008,2013,1
gmane.recreation.radio.hardware.yaesu.vr-5000,6,300,en,100.0,100.0,2003,2011,1
gmane.science.robotics.orocos.user,6,300,en,100.0,100.0,2002,2007,1
gmane.user-groups.linux.gusolt.general,6,300,es,83.3,0.0,2005,2006,2
gmane.comp.ai.mallet.devel,6,300,en,83.3,83.3,2007,2011,2
gmane.comp.apache.mod-ssl.user,6,300,en,100.0,100.0,2002,2007,1
gmane.comp.audio.fractal,6,300,en,100.0,100.0,2005,2008,1
gmane.comp.compilers.llvm.branches.scm,6,300,en,100.0,100.0,2015,2016,1
gmane.comp.documentfoundation.libreoffice.projects,6,300,en,83.3,83.3,2011,2019,2
gmane.comp.gis.openstreetmap.osmosis.devel,6,300,en,100.0,100.0,2009,2018,1
gmane.comp.gnu.dev-cpp.user,6,300,en,100.0,100.0,2004,2009,1
gmane.comp.gnu.libmicrohttpd,6,300,en,100.0,100.0,2011,2017,1
gmane.comp.handhelds.linux.kernel,6,300,en,100.0,100.0,2004,2007,1
gmane.comp.java.webwork.user,6,300,en,83.3,83.3,2002,2016,2
gmane.comp.kde.krusader.devel,6,300,en,83.3,83.3,2005,2009,2
gmane.comp.lang.ada.macosx,6,300,en,100.0,100.0,2009,2017,1
gmane.comp.lang.haskell.happs,6,300,en,100.0,100.0,2009,2013,1
gmane.comp.lang.ruby.camping.general,6,300,en,100.0,100.0,2007,2012,1
gmane.comp.lib.deltacloud.devel,6,300,en,100.0,100.0,2010,2010,1
gmane.comp.lib.vmtk.user,6,300,en,100.0,100.0,2008,2013,1
gmane.comp.programming.tools.omake.cvs,6,300,en,66.7,66.7,2005,2007,2
gmane.comp.python.pyqtgraph,6,300,en,100.0,100.0,2014,2015,1
gmane.comp.security.ids.prelude.devel,6,300,en,100.0,100.0,2003,2004,1
gmane.comp.security.metasploit,6,300,en,100.0,100.0,2008,2012,1
gmane.comp.security.pgp-n-gpg,6,300,ru,83.3,16.7,2003,2003,2
gmane.comp.telephony.yate,6,300,en,100.0,100.0,2005,2016,1
gmane.comp.tex.linguistics,6,300,en,100.0,100.0,2006,2011,1
gmane.comp.video.kino.devel,6,300,en,100.0,100.0,2003,2008,1
gmane.comp.video.mplayer.nut.devel,6,300,en,100.0,100.0,2006,2008,1
gmane.comp.web.albatross.general,6,300,en,100.0,100.0,2003,2005,1
gmane.comp.web.dreamwidth.scm,6,300,en,100.0,100.0,2009,2010,1
gmane.comp.web.wiki.wikia.general,6,300,en,100.0,100.0,2007,2008,1
gmane.comp.web.zope.plone.ngo.brazil,6,300,pt,100.0,0.0,2014,2018,1
gmane.linux.cluster.ssic.user,6,300,en,100.0,100.0,2003,2006,1
gmane.linux.distributions.gnewsense.devel,6,300,en,100.0,100.0,2009,2015,1
gmane.linux.kernel.kbuild,6,300,en,100.0,100.0,2014,2015,1
gmane.linux.kernel.profiling,6,300,en,66.7,66.7,2003,2007,2
gmane.linux.kernel.tracing,6,300,en,100.0,100.0,2003,2007,1
gmane.linux.ports.arm.cirrus,6,300,en,100.0,100.0,2006,2009,1
gmane.linux.ports.h2200,6,300,en,83.3,83.3,2005,2008,2
gmane.linux.redhat.fedora.server,6,300,en,100.0,100.0,2009,2018,1
gmane.linux.ubuntu.devel.gnome,6,300,en,100.0,100.0,2014,2016,1
gmane.network.mana.bugs,6,300,en,83.3,83.3,2002,2006,2
gmane.network.protocols.rpl,6,300,en,100.0,100.0,2011,2018,1
gmane.org.user-groups.realraum,6,300,de,100.0,0.0,2011,2014,1
gmane.org.wikimedia.wikinews,6,300,en,83.3,83.3,2007,2011,2
gmane.os.freebsd.devel.toolchain,6,300,en,100.0,100.0,2013,2018,1
gmane.os.netbsd.devel.security,6,300,en,100.0,100.0,2002,2014,1
gmane.os.opendarwin.webkit.qt,6,300,en,100.0,100.0,2010,2017,1
gmane.os.solaris.at-home,6,300,en,100.0,100.0,2002,2008,1
gmane.os.solaris.opensolaris.performance,6,300,en,100.0,100.0,2007,2010,1
gmane.comp.apache.tiles.devel,6,300,en,100.0,100.0,2011,2018,1
gmane.comp.bug-tracking.abrt.devel,6,300,en,100.0,100.0,2010,2013,1
gmane.comp.db.postgresql.pljava,6,300,en,100.0,100.0,2005,2013,1
gmane.comp.gis.freegis,6,300,en,83.3,83.3,2003,2011,2
gmane.comp.gis.openstreetmap.region.de.bayern,6,300,de,100.0,0.0,2010,2015,1
gmane.comp.gnome.love,6,300,en,100.0,100.0,2002,2011,1
gmane.comp.gnu.gawk.bugs,6,300,en,100.0,100.0,2012,2019,1
gmane.comp.ide.eclipse.orion.devel,6,300,en,100.0,100.0,2011,2014,1
gmane.comp.java.classpath.cvs,6,300,en,83.3,83.3,2002,2004,2
gmane.comp.java.openjdk.bsd.devel,6,300,en,66.7,66.7,2010,2018,2
gmane.comp.java.vm.languages,6,300,en,100.0,100.0,2008,2016,1
gmane.comp.java.wso2.esb.devel,6,300,en,100.0,100.0,2008,2009,1
gmane.comp.lang.haskell.platform,6,300,en,100.0,100.0,2009,2015,1
gmane.comp.lib.qt.qtce,6,300,en,66.7,66.7,2008,2010,2
gmane.comp.multimedia.ogg.theora.devel,6,300,en,100.0,100.0,2004,2011,1
gmane.comp.php.propel.devel,6,300,en,100.0,100.0,2005,2007,1
gmane.comp.programming.tools.tup.user,6,300,en,83.3,83.3,2012,2015,2
gmane.comp.python.sqlelixir,6,300,en,100.0,100.0,2007,2011,1
gmane.comp.shells.bash.completion.scm,6,300,en,83.3,83.3,2009,2011,2
gmane.comp.statistics.s-news,6,300,en,83.3,83.3,2006,2010,2
gmane.comp.sysutils.noflushd.devel,6,300,en,50.0,50.0,2004,2008,4
gmane.comp.tex.texinfo.pretest,6,300,en,83.3,83.3,1999,2004,2
gmane.comp.video.gstreamer.daily,6,300,en,83.3,83.3,2002,2003,2
gmane.comp.video.image-magick.devel,6,300,en,100.0,100.0,2002,2009,1
gmane.comp.video.libquicktime.devel,6,300,en,100.0,100.0,2005,2018,1
gmane.comp.video.marvel,6,300,en,50.0,50.0,2002,2010,3
gmane.comp.video.videolan.vlc.scm,6,300,en,83.3,83.3,2010,2011,2
gmane.comp.voip.security.voipsa,6,300,en,100.0,100.0,2005,2009,1
gmane.comp.volt.nuts,6,300,en,100.0,100.0,2013,2017,1
gmane.comp.web.dancer.user,6,300,en,100.0,100.0,2014,2016,1
gmane.comp.web.kupu.commits,6,300,en,100.0,100.0,2004,2010,1
gmane.comp.web.oscommerce.devel,6,300,en,100.0,100.0,2002,2003,1
gmane.comp.web.services.general,6,300,en,100.0,100.0,2002,2007,1
gmane.comp.web.webobjects.woproject.devel,6,300,en,100.0,100.0,2005,2009,1
gmane.comp.web.zope.z3base.cvs,6,300,en,50.0,50.0,2005,2009,2
gmane.comp.window-managers.fluxbox.user,6,300,en,100.0,100.0,2003,2009,1
gmane.culture.religion.muslim.progressive,6,300,en,83.3,83.3,2003,2004,2
gmane.culture.sf.delany,6,300,en,100.0,100.0,2002,2011,1
gmane.education.english.learningenglish,6,300,en,100.0,100.0,2005,2007,1
gmane.emacs.semantic,6,300,en,100.0,100.0,2004,2013,1
gmane.ietf.ace,6,300,en,100.0,100.0,2016,2018,1
gmane.ietf.rsvp,6,300,UNKNOWN,33.3,16.7,2002,2002,4
gmane.linux.blind.russian,6,300,ru,100.0,0.0,2008,2010,1
gmane.linux.cryptography,6,300,en,100.0,100.0,2004,2009,1
gmane.linux.mandrake.newbie.german,6,300,de,83.3,16.7,2004,2006,2
gmane.linux.ports.mactel.user,6,300,en,83.3,83.3,2006,2008,2
gmane.linux.ubuntu.devel.changes.hoary,6,300,en,83.3,83.3,2004,2005,2
gmane.lisp.cffi.devel,6,300,en,100.0,100.0,2005,2013,1
gmane.lisp.clsql.general,6,300,en,100.0,100.0,2004,2017,1
gmane.network.freenet.frost.cvs,6,300,en,100.0,100.0,2004,2007,1
gmane.network.jabber.delta-affinix,6,300,en,100.0,100.0,2005,2010,1
gmane.network.protocols.obex.openobex.user,6,300,en,100.0,100.0,2006,2011,1
gmane.network.volkszaehler.devel,6,300,de,83.3,0.0,2012,2019,2
gmane.org.google.api.contacts,6,300,en,100.0,100.0,2009,2012,1
gmane.org.region.indoexpat.uk,6,300,id,83.3,16.7,2006,2013,2
gmane.org.user-groups.linux.gloucs,6,300,en,100.0,100.0,2005,2011,1
gmane.org.wikimedia.wikivideo,6,300,en,83.3,83.3,2012,2014,2
gmane.os.solaris.opensolaris.sysadmin,6,300,en,100.0,100.0,2006,2007,1
gmane.os.solaris.opensolaris.xen,6,300,en,100.0,100.0,2006,2009,1
gmane.science.chemistry.avogadro.devel,6,300,en,100.0,100.0,2011,2018,1
gmane.science.linguistics.lojban.jboske,6,300,en,66.7,66.7,2002,2003,3
gmane.comp.apache.opennlp.devel,6,300,en,83.3,83.3,2015,2017,2
gmane.comp.file-systems.ext2.devel,6,300,en,100.0,100.0,2002,2006,1
gmane.comp.gdb.bugs.general,6,300,UNKNOWN,50.0,16.7,2002,2002,4
gmane.comp.gnome.bindings.java,6,300,en,100.0,100.0,2004,2011,1
gmane.comp.handhelds.android.security.discuss,6,300,en,100.0,100.0,2010,2015,1
gmane.comp.horde.gollem,6,300,en,100.0,100.0,2003,2013,1
gmane.comp.ide.boa-constructor.user,6,300,en,83.3,83.3,2004,2011,2
gmane.comp.lang.javascript.prototype-scriptaculous,6,300,en,100.0,100.0,2010,2015,1
gmane.comp.lang.lisaac.devel,6,300,en,83.3,83.3,2009,2010,2
gmane.comp.lang.perl.daily.news,6,300,en,100.0,100.0,2002,2009,1
gmane.comp.lang.ur,6,300,en,100.0,100.0,2010,2012,1
gmane.comp.sysutils.chef.user,6,300,en,100.0,100.0,2011,2014,1
gmane.comp.version-control.subversion.ankhsvn.general,6,300,en,100.0,100.0,2005,2007,1
gmane.comp.web.annotator,6,300,en,100.0,100.0,2011,2015,1
gmane.comp.web.freemarker.user,6,300,en,100.0,100.0,2004,2007,1
gmane.comp.web.laconica.devel,6,300,en,100.0,100.0,2008,2009,1
